tile_name,row_start,col_start,left,bottom,right,top,image_path
candidate_0327_r6622_c3020,6622,3020,530160.0,3528670.0,535280.0,3533790.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0327_r6622_c3020.png
candidate_0328_r10363_c4080,10363,4080,540760.0,3491260.0,545880.0,3496380.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0328_r10363_c4080.png
candidate_0329_r6554_c2385,6554,2385,523810.0,3529350.0,528930.0,3534470.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0329_r6554_c2385.png
candidate_0330_r6081_c326,6081,326,503220.0,3534080.0,508340.0,3539200.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0330_r6081_c326.png
candidate_0331_r8471_c741,8471,741,507370.0,3510180.0,512490.0,3515300.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0331_r8471_c741.png
candidate_0332_r2631_c1079,2631,1079,510750.0,3568580.0,515870.0,3573700.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0332_r2631_c1079.png
candidate_0333_r4752_c72,4752,72,500680.0,3547370.0,505800.0,3552490.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0333_r4752_c72.png
candidate_0334_r10434_c3698,10434,3698,536940.0,3490550.0,542060.0,3495670.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0334_r10434_c3698.png
candidate_0335_r6843_c4602,6843,4602,545980.0,3526460.0,551100.0,3531580.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0335_r6843_c4602.png
candidate_0336_r8970_c5304,8970,5304,553000.0,3505190.0,558120.0,3510310.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0336_r8970_c5304.png
candidate_0337_r5320_c580,5320,580,505760.0,3541690.0,510880.0,3546810.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0337_r5320_c580.png
candidate_0338_r4543_c1517,4543,1517,515130.0,3549460.0,520250.0,3554580.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0338_r4543_c1517.png
candidate_0339_r9864_c5295,9864,5295,552910.0,3496250.0,558030.0,3501370.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0339_r9864_c5295.png
candidate_0340_r4970_c1565,4970,1565,515610.0,3545190.0,520730.0,3550310.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0340_r4970_c1565.png
candidate_0341_r3766_c540,3766,540,505360.0,3557230.0,510480.0,3562350.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0341_r3766_c540.png
candidate_0342_r6103_c438,6103,438,504340.0,3533860.0,509460.0,3538980.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0342_r6103_c438.png
candidate_0343_r6748_c4601,6748,4601,545970.0,3527410.0,551090.0,3532530.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0343_r6748_c4601.png
candidate_0344_r10184_c5235,10184,5235,552310.0,3493050.0,557430.0,3498170.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0344_r10184_c5235.png
candidate_0345_r3709_c39,3709,39,500350.0,3557800.0,505470.0,3562920.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0345_r3709_c39.png
candidate_0346_r178_c5279,178,5279,552750.0,3593110.0,557870.0,3598230.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0346_r178_c5279.png
candidate_0347_r10172_c5531,10172,5531,555270.0,3493170.0,560390.0,3498290.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0347_r10172_c5531.png
candidate_0348_r10296_c545,10296,545,505410.0,3491930.0,510530.0,3497050.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0348_r10296_c545.png
candidate_0349_r7788_c766,7788,766,507620.0,3517010.0,512740.0,3522130.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0349_r7788_c766.png
candidate_0350_r2148_c4250,2148,4250,542460.0,3573410.0,547580.0,3578530.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0350_r2148_c4250.png
candidate_0351_r459_c5333,459,5333,553290.0,3590300.0,558410.0,3595420.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0351_r459_c5333.png
candidate_0352_r7262_c3612,7262,3612,536080.0,3522270.0,541200.0,3527390.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0352_r7262_c3612.png
candidate_0353_r8879_c1488,8879,1488,514840.0,3506100.0,519960.0,3511220.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0353_r8879_c1488.png
candidate_0354_r6240_c1521,6240,1521,515170.0,3532490.0,520290.0,3537610.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0354_r6240_c1521.png
candidate_0355_r8618_c316,8618,316,503120.0,3508710.0,508240.0,3513830.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0355_r8618_c316.png
candidate_0356_r6927_c900,6927,900,508960.0,3525620.0,514080.0,3530740.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0356_r6927_c900.png
candidate_0357_r7195_c3467,7195,3467,534630.0,3522940.0,539750.0,3528060.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0357_r7195_c3467.png
candidate_0358_r6214_c1976,6214,1976,519720.0,3532750.0,524840.0,3537870.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0358_r6214_c1976.png
candidate_0359_r4774_c1547,4774,1547,515430.0,3547150.0,520550.0,3552270.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0359_r4774_c1547.png
candidate_0360_r10289_c4029,10289,4029,540250.0,3492000.0,545370.0,3497120.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0360_r10289_c4029.png
candidate_0361_r4850_c1480,4850,1480,514760.0,3546390.0,519880.0,3551510.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0361_r4850_c1480.png
candidate_0362_r7030_c1011,7030,1011,510070.0,3524590.0,515190.0,3529710.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0362_r7030_c1011.png
candidate_0363_r8232_c2175,8232,2175,521710.0,3512570.0,526830.0,3517690.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0363_r8232_c2175.png
candidate_0364_r8581_c1499,8581,1499,514950.0,3509080.0,520070.0,3514200.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0364_r8581_c1499.png
candidate_0365_r5053_c2018,5053,2018,520140.0,3544360.0,525260.0,3549480.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0365_r5053_c2018.png
candidate_0366_r4635_c1524,4635,1524,515200.0,3548540.0,520320.0,3553660.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0366_r4635_c1524.png
candidate_0367_r9303_c3014,9303,3014,530100.0,3501860.0,535220.0,3506980.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0367_r9303_c3014.png
candidate_0368_r10178_c673,10178,673,506690.0,3493110.0,511810.0,3498230.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0368_r10178_c673.png
candidate_0369_r8512_c196,8512,196,501920.0,3509770.0,507040.0,3514890.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0369_r8512_c196.png
candidate_0370_r7172_c5248,7172,5248,552440.0,3523170.0,557560.0,3528290.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0370_r7172_c5248.png
candidate_0371_r10258_c719,10258,719,507150.0,3492310.0,512270.0,3497430.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0371_r10258_c719.png
candidate_0372_r9699_c108,9699,108,501040.0,3497900.0,506160.0,3503020.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0372_r9699_c108.png
candidate_0373_r5132_c503,5132,503,504990.0,3543570.0,510110.0,3548690.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0373_r5132_c503.png
candidate_0374_r7166_c3787,7166,3787,537830.0,3523230.0,542950.0,3528350.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0374_r7166_c3787.png
candidate_0375_r6076_c1726,6076,1726,517220.0,3534130.0,522340.0,3539250.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0375_r6076_c1726.png
candidate_0376_r7938_c731,7938,731,507270.0,3515510.0,512390.0,3520630.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0376_r7938_c731.png
candidate_0377_r6191_c562,6191,562,505580.0,3532980.0,510700.0,3538100.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0377_r6191_c562.png
candidate_0378_r8130_c603,8130,603,505990.0,3513590.0,511110.0,3518710.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0378_r8130_c603.png
candidate_0379_r10201_c1050,10201,1050,510460.0,3492880.0,515580.0,3498000.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0379_r10201_c1050.png
candidate_0380_r5304_c708,5304,708,507040.0,3541850.0,512160.0,3546970.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0380_r5304_c708.png
candidate_0381_r7842_c5164,7842,5164,551600.0,3516470.0,556720.0,3521590.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0381_r7842_c5164.png
candidate_0382_r10276_c5518,10276,5518,555140.0,3492130.0,560260.0,3497250.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0382_r10276_c5518.png
candidate_0383_r3818_c393,3818,393,503890.0,3556710.0,509010.0,3561830.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0383_r3818_c393.png
candidate_0384_r8151_c782,8151,782,507780.0,3513380.0,512900.0,3518500.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0384_r8151_c782.png
candidate_0385_r5193_c1658,5193,1658,516540.0,3542960.0,521660.0,3548080.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0385_r5193_c1658.png
candidate_0386_r6413_c2834,6413,2834,528300.0,3530760.0,533420.0,3535880.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0386_r6413_c2834.png
candidate_0387_r5968_c321,5968,321,503170.0,3535210.0,508290.0,3540330.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0387_r5968_c321.png
candidate_0388_r4950_c1622,4950,1622,516180.0,3545390.0,521300.0,3550510.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0388_r4950_c1622.png
candidate_0389_r3741_c5156,3741,5156,551520.0,3557480.0,556640.0,3562600.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0389_r3741_c5156.png
candidate_0390_r3981_c440,3981,440,504360.0,3555080.0,509480.0,3560200.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0390_r3981_c440.png
candidate_0391_r5011_c1654,5011,1654,516500.0,3544780.0,521620.0,3549900.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0391_r5011_c1654.png
candidate_0392_r10058_c888,10058,888,508840.0,3494310.0,513960.0,3499430.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0392_r10058_c888.png
candidate_0393_r6554_c2765,6554,2765,527610.0,3529350.0,532730.0,3534470.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0393_r6554_c2765.png
candidate_0394_r4994_c1772,4994,1772,517680.0,3544950.0,522800.0,3550070.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0394_r4994_c1772.png
candidate_0395_r8364_c1546,8364,1546,515420.0,3511250.0,520540.0,3516370.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0395_r8364_c1546.png
candidate_0396_r8714_c477,8714,477,504730.0,3507750.0,509850.0,3512870.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0396_r8714_c477.png
candidate_0397_r10297_c5209,10297,5209,552050.0,3491920.0,557170.0,3497040.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0397_r10297_c5209.png
candidate_0398_r4068_c490,4068,490,504860.0,3554210.0,509980.0,3559330.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0398_r4068_c490.png
candidate_0399_r8743_c1678,8743,1678,516740.0,3507460.0,521860.0,3512580.0,/home3/gdyx28/Research Project/Research Project/iraq_tells_gis/Models/model_07_nd11_4_slope_tpi_hardneg_yolo/background_mining_pool/images/candidate_0399_r8743_c1678.png
