pipeline,tile_name,split,row_start,col_start,same_split_partial_tells,same_split_labelable_tells,other_split_tells,excluded_boundary_tells,partial_contamination,cross_split_contamination,excluded_boundary_contamination,any_unlabelled_tell,max_same_split_visible_fraction,max_any_visible_fraction,same_split_partial_ids,other_split_ids,excluded_boundary_ids
320,test_0323_r5040_c9273,test,5040,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0324_r5040_c9513,test,5040,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0325_r5040_c9753,test,5040,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0326_r5040_c9993,test,5040,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0327_r5040_c10233,test,5040,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0332_r5280_c7833,test,5280,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0333_r5280_c8073,test,5280,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0334_r5280_c8313,test,5280,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0335_r5280_c8553,test,5280,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0336_r5280_c8793,test,5280,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0337_r5280_c9033,test,5280,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0338_r5280_c9273,test,5280,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0339_r5280_c9513,test,5280,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0340_r5280_c9753,test,5280,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0341_r5280_c9993,test,5280,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0342_r5280_c10233,test,5280,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0343_r5280_c10473,test,5280,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0344_r5280_c10662,test,5280,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0347_r5520_c7833,test,5520,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0348_r5520_c8073,test,5520,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0349_r5520_c8313,test,5520,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0350_r5520_c8553,test,5520,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0351_r5520_c8793,test,5520,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0352_r5520_c9033,test,5520,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0353_r5520_c9273,test,5520,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0354_r5520_c9513,test,5520,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0355_r5520_c9753,test,5520,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0356_r5520_c9993,test,5520,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0357_r5520_c10233,test,5520,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0358_r5520_c10473,test,5520,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0359_r5520_c10662,test,5520,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0363_r5760_c8073,test,5760,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0364_r5760_c8313,test,5760,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0365_r5760_c8553,test,5760,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0366_r5760_c8793,test,5760,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0367_r5760_c9033,test,5760,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0368_r5760_c9273,test,5760,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0369_r5760_c9513,test,5760,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0370_r5760_c9753,test,5760,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0371_r5760_c9993,test,5760,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0372_r5760_c10233,test,5760,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0373_r5760_c10473,test,5760,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0374_r5760_c10662,test,5760,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0375_r6000_c7353,test,6000,7353,0,0,0,1,False,False,True,True,,0.5476589653157157,,,182
320,test_0376_r6000_c7593,test,6000,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0378_r6000_c8073,test,6000,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0379_r6000_c8313,test,6000,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0380_r6000_c8553,test,6000,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0381_r6000_c8793,test,6000,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0382_r6000_c9033,test,6000,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0383_r6000_c9273,test,6000,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0384_r6000_c9513,test,6000,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0385_r6000_c9753,test,6000,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0386_r6000_c9993,test,6000,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0387_r6000_c10233,test,6000,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0388_r6000_c10473,test,6000,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0389_r6000_c10662,test,6000,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0390_r6240_c7353,test,6240,7353,0,0,0,1,False,False,True,True,,0.5476589653157157,,,182
320,test_0391_r6240_c7593,test,6240,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0392_r6240_c7833,test,6240,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0393_r6240_c8073,test,6240,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0394_r6240_c8313,test,6240,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0395_r6240_c8553,test,6240,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0396_r6240_c8793,test,6240,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0397_r6240_c9033,test,6240,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0398_r6240_c9273,test,6240,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0399_r6240_c9513,test,6240,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0400_r6240_c9753,test,6240,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0401_r6240_c9993,test,6240,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0402_r6240_c10233,test,6240,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0403_r6240_c10473,test,6240,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0404_r6240_c10662,test,6240,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0405_r6480_c7353,test,6480,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0406_r6480_c7593,test,6480,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0407_r6480_c7833,test,6480,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0408_r6480_c8073,test,6480,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0409_r6480_c8313,test,6480,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0410_r6480_c8553,test,6480,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0411_r6480_c8793,test,6480,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0412_r6480_c9033,test,6480,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0413_r6480_c9273,test,6480,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0414_r6480_c9513,test,6480,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0415_r6480_c9753,test,6480,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0416_r6480_c9993,test,6480,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0417_r6480_c10233,test,6480,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0418_r6480_c10473,test,6480,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0419_r6480_c10662,test,6480,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0420_r6720_c7353,test,6720,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0422_r6720_c7833,test,6720,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0423_r6720_c8073,test,6720,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0424_r6720_c8313,test,6720,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0425_r6720_c8553,test,6720,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0426_r6720_c8793,test,6720,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0427_r6720_c9033,test,6720,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0428_r6720_c9273,test,6720,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0429_r6720_c9513,test,6720,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0430_r6720_c9753,test,6720,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0431_r6720_c9993,test,6720,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0432_r6720_c10233,test,6720,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0433_r6720_c10473,test,6720,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0434_r6720_c10662,test,6720,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0437_r6960_c7833,test,6960,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0438_r6960_c8073,test,6960,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0439_r6960_c8313,test,6960,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0442_r6960_c9033,test,6960,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0443_r6960_c9273,test,6960,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0444_r6960_c9513,test,6960,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0445_r6960_c9753,test,6960,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0446_r6960_c9993,test,6960,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0447_r6960_c10233,test,6960,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0448_r6960_c10473,test,6960,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0449_r6960_c10662,test,6960,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0453_r7200_c8073,test,7200,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0454_r7200_c8313,test,7200,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0455_r7200_c8553,test,7200,8553,1,0,0,0,True,False,False,True,0.08785775909682093,0.08785775909682093,921,,
320,test_0456_r7200_c8793,test,7200,8793,2,0,0,0,True,False,False,True,0.27504362817886563,0.27504362817886563,930;921,,
320,test_0458_r7200_c9273,test,7200,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0459_r7200_c9513,test,7200,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0460_r7200_c9753,test,7200,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0461_r7200_c9993,test,7200,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0462_r7200_c10233,test,7200,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0463_r7200_c10473,test,7200,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0464_r7200_c10662,test,7200,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0467_r7440_c7833,test,7440,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0469_r7440_c8313,test,7440,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0470_r7440_c8553,test,7440,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0471_r7440_c8793,test,7440,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0472_r7440_c9033,test,7440,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0475_r7440_c9753,test,7440,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0476_r7440_c9993,test,7440,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0477_r7440_c10233,test,7440,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0478_r7440_c10473,test,7440,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0481_r7680_c7593,test,7680,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0484_r7680_c8313,test,7680,8313,1,0,0,0,True,False,False,True,0.3425830231651709,0.3425830231651709,256,,
320,test_0485_r7680_c8553,test,7680,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0486_r7680_c8793,test,7680,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0487_r7680_c9033,test,7680,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0488_r7680_c9273,test,7680,9273,1,0,0,0,True,False,False,True,0.34467837411247126,0.34467837411247126,1397,,
320,test_0492_r7680_c10233,test,7680,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0493_r7680_c10473,test,7680,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0498_r7920_c8073,test,7920,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0499_r7920_c8313,test,7920,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0500_r7920_c8553,test,7920,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0501_r7920_c8793,test,7920,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0502_r7920_c9033,test,7920,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0503_r7920_c9273,test,7920,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0509_r7920_c10662,test,7920,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0515_r8160_c8553,test,8160,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0516_r8160_c8793,test,8160,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0517_r8160_c9033,test,8160,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0520_r8160_c9753,test,8160,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0524_r8160_c10662,test,8160,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0527_r8400_c7833,test,8400,7833,2,0,0,0,True,False,False,True,0.3879648225931123,0.3879648225931123,803;45,,
320,test_0530_r8400_c8553,test,8400,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0531_r8400_c8793,test,8400,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0532_r8400_c9033,test,8400,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0534_r8400_c9513,test,8400,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0535_r8400_c9753,test,8400,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0536_r8400_c9993,test,8400,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0537_r8400_c10233,test,8400,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0538_r8400_c10473,test,8400,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0539_r8400_c10662,test,8400,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0547_r8640_c9033,test,8640,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0548_r8640_c9273,test,8640,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0549_r8640_c9513,test,8640,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0550_r8640_c9753,test,8640,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0551_r8640_c9993,test,8640,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0552_r8640_c10233,test,8640,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0553_r8640_c10473,test,8640,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0554_r8640_c10662,test,8640,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0556_r8880_c7593,test,8880,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0558_r8880_c8073,test,8880,8073,1,0,0,0,True,False,False,True,0.053010320442475015,0.053010320442475015,664,,
320,test_0559_r8880_c8313,test,8880,8313,1,0,0,0,True,False,False,True,0.004711561286592966,0.004711561286592966,271,,
320,test_0562_r8880_c9033,test,8880,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0563_r8880_c9273,test,8880,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0564_r8880_c9513,test,8880,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0565_r8880_c9753,test,8880,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0567_r8880_c10233,test,8880,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0568_r8880_c10473,test,8880,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0571_r9120_c7593,test,9120,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0573_r9120_c8073,test,9120,8073,2,0,0,0,True,False,False,True,0.40638754745197087,0.40638754745197087,550;161,,
320,test_0574_r9120_c8313,test,9120,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0575_r9120_c8553,test,9120,8553,1,0,0,0,True,False,False,True,0.010869655156780785,0.010869655156780785,157,,
320,test_0576_r9120_c8793,test,9120,8793,1,0,0,0,True,False,False,True,0.08556163108558,0.08556163108558,157,,
320,test_0586_r9360_c7593,test,9360,7593,1,0,0,0,True,False,False,True,0.45373213616758906,0.45373213616758906,592,,
320,test_0590_r9360_c8553,test,9360,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0591_r9360_c8793,test,9360,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0592_r9360_c9033,test,9360,9033,1,0,0,0,True,False,False,True,0.08897625021486565,0.08897625021486565,616,,
320,test_0597_r9360_c10233,test,9360,10233,1,0,0,0,True,False,False,True,0.02889099573797963,0.02889099573797963,669,,
320,test_0598_r9360_c10473,test,9360,10473,1,0,0,0,True,False,False,True,0.41392162480502487,0.41392162480502487,669,,
320,test_0601_r9600_c7593,test,9600,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0602_r9600_c7833,test,9600,7833,1,0,0,0,True,False,False,True,0.024511553694450405,0.024511553694450405,57,,
320,test_0605_r9600_c8553,test,9600,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0606_r9600_c8793,test,9600,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0607_r9600_c9033,test,9600,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0608_r9600_c9273,test,9600,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0612_r9600_c10233,test,9600,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0613_r9600_c10473,test,9600,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0616_r9840_c7593,test,9840,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0617_r9840_c7833,test,9840,7833,2,0,0,0,True,False,False,True,0.06163867202617283,0.06163867202617283,2803;57,,
320,test_0619_r9840_c8313,test,9840,8313,1,0,0,0,True,False,False,True,0.10419675165738367,0.10419675165738367,328,,
320,test_0622_r9840_c9033,test,9840,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0623_r9840_c9273,test,9840,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0624_r9840_c9513,test,9840,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0627_r9840_c10233,test,9840,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0639_r10080_c9513,test,10080,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0640_r10080_c9753,test,10080,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0641_r10080_c9993,test,10080,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0642_r10080_c10233,test,10080,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0643_r10080_c10473,test,10080,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0644_r10080_c10662,test,10080,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0654_r10320_c9513,test,10320,9513,1,0,0,0,True,False,False,True,0.3999321730563794,0.3999321730563794,75,,
320,test_0655_r10320_c9753,test,10320,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0656_r10320_c9993,test,10320,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0657_r10320_c10233,test,10320,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0658_r10320_c10473,test,10320,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0659_r10320_c10662,test,10320,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0664_r10560_c8313,test,10560,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0665_r10560_c8553,test,10560,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0666_r10560_c8793,test,10560,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0668_r10560_c9273,test,10560,9273,2,0,0,0,True,False,False,True,0.19287440061469394,0.19287440061469394,1096;75,,
320,test_0670_r10560_c9753,test,10560,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0671_r10560_c9993,test,10560,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0672_r10560_c10233,test,10560,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0673_r10560_c10473,test,10560,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0680_r10660_c8553,test,10660,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0681_r10660_c8793,test,10660,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0682_r10660_c9033,test,10660,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0683_r10660_c9273,test,10660,9273,1,0,0,0,True,False,False,True,0.19287440061469394,0.19287440061469394,1096,,
320,test_0686_r10660_c9993,test,10660,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0687_r10660_c10233,test,10660,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0688_r10660_c10473,test,10660,10473,0,0,0,0,False,False,False,False,,,,,
