tile_name,split,row_start,col_start,tell_count,polygon_ids,excluded_tell_count,left,bottom,right,top
test_0198_r1920_c8890,test,1920,8890,0,,0,588860.0,3578250.0,591420.0,3580810.0
test_0199_r1920_c9082,test,1920,9082,0,,0,590780.0,3578250.0,593340.0,3580810.0
test_0200_r1920_c9274,test,1920,9274,0,,0,592700.0,3578250.0,595260.0,3580810.0
test_0201_r1920_c9466,test,1920,9466,0,,0,594620.0,3578250.0,597180.0,3580810.0
test_0202_r1920_c9658,test,1920,9658,0,,0,596540.0,3578250.0,599100.0,3580810.0
test_0203_r1920_c9850,test,1920,9850,0,,0,598460.0,3578250.0,601020.0,3580810.0
test_0204_r1920_c10042,test,1920,10042,0,,0,600380.0,3578250.0,602940.0,3580810.0
test_0205_r1920_c10234,test,1920,10234,0,,0,602300.0,3578250.0,604860.0,3580810.0
test_0206_r1920_c10426,test,1920,10426,0,,0,604220.0,3578250.0,606780.0,3580810.0
test_0207_r1920_c10618,test,1920,10618,0,,0,606140.0,3578250.0,608700.0,3580810.0
test_0208_r1920_c10726,test,1920,10726,0,,0,607220.0,3578250.0,609780.0,3580810.0
test_0209_r2112_c7354,test,2112,7354,0,,0,573500.0,3576330.0,576060.0,3578890.0
test_0210_r2112_c7546,test,2112,7546,1,272,0,575420.0,3576330.0,577980.0,3578890.0
test_0211_r2112_c7738,test,2112,7738,0,,0,577340.0,3576330.0,579900.0,3578890.0
test_0212_r2112_c7930,test,2112,7930,0,,0,579260.0,3576330.0,581820.0,3578890.0
test_0213_r2112_c8122,test,2112,8122,0,,0,581180.0,3576330.0,583740.0,3578890.0
test_0214_r2112_c8314,test,2112,8314,0,,0,583100.0,3576330.0,585660.0,3578890.0
test_0215_r2112_c8506,test,2112,8506,0,,0,585020.0,3576330.0,587580.0,3578890.0
test_0216_r2112_c8698,test,2112,8698,0,,0,586940.0,3576330.0,589500.0,3578890.0
test_0217_r2112_c8890,test,2112,8890,0,,0,588860.0,3576330.0,591420.0,3578890.0
test_0218_r2112_c9082,test,2112,9082,0,,0,590780.0,3576330.0,593340.0,3578890.0
test_0219_r2112_c9274,test,2112,9274,0,,0,592700.0,3576330.0,595260.0,3578890.0
test_0220_r2112_c9466,test,2112,9466,0,,0,594620.0,3576330.0,597180.0,3578890.0
test_0221_r2112_c9658,test,2112,9658,0,,0,596540.0,3576330.0,599100.0,3578890.0
test_0222_r2112_c9850,test,2112,9850,0,,0,598460.0,3576330.0,601020.0,3578890.0
test_0223_r2112_c10042,test,2112,10042,0,,0,600380.0,3576330.0,602940.0,3578890.0
test_0224_r2112_c10234,test,2112,10234,0,,0,602300.0,3576330.0,604860.0,3578890.0
test_0225_r2112_c10426,test,2112,10426,0,,0,604220.0,3576330.0,606780.0,3578890.0
test_0226_r2112_c10618,test,2112,10618,0,,0,606140.0,3576330.0,608700.0,3578890.0
test_0227_r2112_c10726,test,2112,10726,0,,0,607220.0,3576330.0,609780.0,3578890.0
test_0228_r2304_c7354,test,2304,7354,1,270,0,573500.0,3574410.0,576060.0,3576970.0
test_0229_r2304_c7546,test,2304,7546,1,271,0,575420.0,3574410.0,577980.0,3576970.0
test_0230_r2304_c7738,test,2304,7738,0,,0,577340.0,3574410.0,579900.0,3576970.0
test_0231_r2304_c7930,test,2304,7930,0,,0,579260.0,3574410.0,581820.0,3576970.0
test_0232_r2304_c8122,test,2304,8122,0,,0,581180.0,3574410.0,583740.0,3576970.0
test_0233_r2304_c8314,test,2304,8314,0,,0,583100.0,3574410.0,585660.0,3576970.0
test_0234_r2304_c8506,test,2304,8506,0,,0,585020.0,3574410.0,587580.0,3576970.0
test_0235_r2304_c8698,test,2304,8698,0,,0,586940.0,3574410.0,589500.0,3576970.0
test_0236_r2304_c8890,test,2304,8890,0,,0,588860.0,3574410.0,591420.0,3576970.0
test_0237_r2304_c9082,test,2304,9082,0,,0,590780.0,3574410.0,593340.0,3576970.0
test_0238_r2304_c9274,test,2304,9274,0,,0,592700.0,3574410.0,595260.0,3576970.0
test_0239_r2304_c9466,test,2304,9466,0,,0,594620.0,3574410.0,597180.0,3576970.0
test_0240_r2304_c9658,test,2304,9658,0,,0,596540.0,3574410.0,599100.0,3576970.0
test_0241_r2304_c9850,test,2304,9850,0,,0,598460.0,3574410.0,601020.0,3576970.0
test_0242_r2304_c10042,test,2304,10042,0,,0,600380.0,3574410.0,602940.0,3576970.0
test_0243_r2304_c10234,test,2304,10234,1,265,0,602300.0,3574410.0,604860.0,3576970.0
test_0244_r2304_c10426,test,2304,10426,0,,0,604220.0,3574410.0,606780.0,3576970.0
test_0245_r2304_c10618,test,2304,10618,0,,0,606140.0,3574410.0,608700.0,3576970.0
test_0246_r2304_c10726,test,2304,10726,0,,0,607220.0,3574410.0,609780.0,3576970.0
test_0247_r2496_c7354,test,2496,7354,0,,0,573500.0,3572490.0,576060.0,3575050.0
test_0248_r2496_c7546,test,2496,7546,0,,0,575420.0,3572490.0,577980.0,3575050.0
test_0249_r2496_c7738,test,2496,7738,0,,0,577340.0,3572490.0,579900.0,3575050.0
test_0250_r2496_c7930,test,2496,7930,0,,0,579260.0,3572490.0,581820.0,3575050.0
test_0251_r2496_c8122,test,2496,8122,0,,0,581180.0,3572490.0,583740.0,3575050.0
test_0252_r2496_c8314,test,2496,8314,0,,0,583100.0,3572490.0,585660.0,3575050.0
test_0253_r2496_c8506,test,2496,8506,0,,0,585020.0,3572490.0,587580.0,3575050.0
test_0254_r2496_c8698,test,2496,8698,0,,0,586940.0,3572490.0,589500.0,3575050.0
test_0255_r2496_c8890,test,2496,8890,0,,0,588860.0,3572490.0,591420.0,3575050.0
test_0256_r2496_c9082,test,2496,9082,0,,0,590780.0,3572490.0,593340.0,3575050.0
test_0257_r2496_c9274,test,2496,9274,0,,0,592700.0,3572490.0,595260.0,3575050.0
test_0258_r2496_c9466,test,2496,9466,0,,0,594620.0,3572490.0,597180.0,3575050.0
test_0259_r2496_c9658,test,2496,9658,0,,0,596540.0,3572490.0,599100.0,3575050.0
test_0260_r2496_c9850,test,2496,9850,0,,0,598460.0,3572490.0,601020.0,3575050.0
test_0261_r2496_c10042,test,2496,10042,0,,0,600380.0,3572490.0,602940.0,3575050.0
test_0262_r2496_c10234,test,2496,10234,0,,0,602300.0,3572490.0,604860.0,3575050.0
test_0263_r2496_c10426,test,2496,10426,1,266,0,604220.0,3572490.0,606780.0,3575050.0
test_0264_r2496_c10618,test,2496,10618,0,,0,606140.0,3572490.0,608700.0,3575050.0
test_0265_r2496_c10726,test,2496,10726,0,,0,607220.0,3572490.0,609780.0,3575050.0
test_0266_r2688_c7354,test,2688,7354,0,,0,573500.0,3570570.0,576060.0,3573130.0
test_0267_r2688_c7546,test,2688,7546,0,,0,575420.0,3570570.0,577980.0,3573130.0
test_0268_r2688_c7738,test,2688,7738,0,,0,577340.0,3570570.0,579900.0,3573130.0
test_0269_r2688_c7930,test,2688,7930,0,,0,579260.0,3570570.0,581820.0,3573130.0
test_0270_r2688_c8122,test,2688,8122,0,,0,581180.0,3570570.0,583740.0,3573130.0
test_0271_r2688_c8314,test,2688,8314,0,,0,583100.0,3570570.0,585660.0,3573130.0
test_0272_r2688_c8506,test,2688,8506,0,,0,585020.0,3570570.0,587580.0,3573130.0
test_0273_r2688_c8698,test,2688,8698,0,,0,586940.0,3570570.0,589500.0,3573130.0
test_0274_r2688_c8890,test,2688,8890,0,,0,588860.0,3570570.0,591420.0,3573130.0
test_0275_r2688_c9082,test,2688,9082,0,,0,590780.0,3570570.0,593340.0,3573130.0
test_0276_r2688_c9274,test,2688,9274,0,,0,592700.0,3570570.0,595260.0,3573130.0
test_0277_r2688_c9466,test,2688,9466,0,,0,594620.0,3570570.0,597180.0,3573130.0
test_0278_r2688_c9658,test,2688,9658,0,,0,596540.0,3570570.0,599100.0,3573130.0
test_0279_r2688_c9850,test,2688,9850,0,,0,598460.0,3570570.0,601020.0,3573130.0
test_0280_r2688_c10042,test,2688,10042,0,,0,600380.0,3570570.0,602940.0,3573130.0
test_0281_r2688_c10234,test,2688,10234,0,,0,602300.0,3570570.0,604860.0,3573130.0
test_0282_r2688_c10426,test,2688,10426,0,,0,604220.0,3570570.0,606780.0,3573130.0
test_0283_r2688_c10618,test,2688,10618,0,,0,606140.0,3570570.0,608700.0,3573130.0
test_0284_r2688_c10726,test,2688,10726,0,,0,607220.0,3570570.0,609780.0,3573130.0
test_0285_r2880_c7354,test,2880,7354,0,,0,573500.0,3568650.0,576060.0,3571210.0
test_0286_r2880_c7546,test,2880,7546,0,,0,575420.0,3568650.0,577980.0,3571210.0
test_0287_r2880_c7738,test,2880,7738,0,,0,577340.0,3568650.0,579900.0,3571210.0
test_0288_r2880_c7930,test,2880,7930,0,,0,579260.0,3568650.0,581820.0,3571210.0
test_0289_r2880_c8122,test,2880,8122,0,,0,581180.0,3568650.0,583740.0,3571210.0
test_0290_r2880_c8314,test,2880,8314,0,,0,583100.0,3568650.0,585660.0,3571210.0
test_0291_r2880_c8506,test,2880,8506,0,,0,585020.0,3568650.0,587580.0,3571210.0
test_0292_r2880_c8698,test,2880,8698,0,,0,586940.0,3568650.0,589500.0,3571210.0
test_0293_r2880_c8890,test,2880,8890,0,,0,588860.0,3568650.0,591420.0,3571210.0
test_0294_r2880_c9082,test,2880,9082,0,,0,590780.0,3568650.0,593340.0,3571210.0
test_0295_r2880_c9274,test,2880,9274,0,,0,592700.0,3568650.0,595260.0,3571210.0
test_0296_r2880_c9466,test,2880,9466,0,,0,594620.0,3568650.0,597180.0,3571210.0
test_0297_r2880_c9658,test,2880,9658,0,,0,596540.0,3568650.0,599100.0,3571210.0
test_0298_r2880_c9850,test,2880,9850,0,,0,598460.0,3568650.0,601020.0,3571210.0
test_0299_r2880_c10042,test,2880,10042,0,,0,600380.0,3568650.0,602940.0,3571210.0
test_0300_r2880_c10234,test,2880,10234,0,,0,602300.0,3568650.0,604860.0,3571210.0
test_0301_r2880_c10426,test,2880,10426,0,,0,604220.0,3568650.0,606780.0,3571210.0
test_0302_r2880_c10618,test,2880,10618,0,,0,606140.0,3568650.0,608700.0,3571210.0
test_0303_r2880_c10726,test,2880,10726,0,,0,607220.0,3568650.0,609780.0,3571210.0
test_0304_r3072_c7354,test,3072,7354,0,,0,573500.0,3566730.0,576060.0,3569290.0
test_0305_r3072_c7546,test,3072,7546,0,,0,575420.0,3566730.0,577980.0,3569290.0
test_0306_r3072_c7738,test,3072,7738,0,,0,577340.0,3566730.0,579900.0,3569290.0
test_0307_r3072_c7930,test,3072,7930,0,,0,579260.0,3566730.0,581820.0,3569290.0
test_0308_r3072_c8122,test,3072,8122,0,,0,581180.0,3566730.0,583740.0,3569290.0
test_0309_r3072_c8314,test,3072,8314,0,,0,583100.0,3566730.0,585660.0,3569290.0
test_0310_r3072_c8506,test,3072,8506,0,,0,585020.0,3566730.0,587580.0,3569290.0
test_0311_r3072_c8698,test,3072,8698,0,,0,586940.0,3566730.0,589500.0,3569290.0
test_0312_r3072_c8890,test,3072,8890,0,,0,588860.0,3566730.0,591420.0,3569290.0
test_0313_r3072_c9082,test,3072,9082,0,,0,590780.0,3566730.0,593340.0,3569290.0
test_0314_r3072_c9274,test,3072,9274,0,,0,592700.0,3566730.0,595260.0,3569290.0
test_0315_r3072_c9466,test,3072,9466,0,,0,594620.0,3566730.0,597180.0,3569290.0
test_0316_r3072_c9658,test,3072,9658,0,,0,596540.0,3566730.0,599100.0,3569290.0
test_0317_r3072_c9850,test,3072,9850,0,,0,598460.0,3566730.0,601020.0,3569290.0
test_0318_r3072_c10042,test,3072,10042,0,,0,600380.0,3566730.0,602940.0,3569290.0
test_0319_r3072_c10234,test,3072,10234,0,,0,602300.0,3566730.0,604860.0,3569290.0
test_0320_r3072_c10426,test,3072,10426,0,,0,604220.0,3566730.0,606780.0,3569290.0
test_0321_r3072_c10618,test,3072,10618,0,,0,606140.0,3566730.0,608700.0,3569290.0
test_0322_r3072_c10726,test,3072,10726,0,,0,607220.0,3566730.0,609780.0,3569290.0
test_0323_r3264_c7354,test,3264,7354,1,491,0,573500.0,3564810.0,576060.0,3567370.0
test_0324_r3264_c7546,test,3264,7546,0,,0,575420.0,3564810.0,577980.0,3567370.0
test_0325_r3264_c7738,test,3264,7738,1,493,0,577340.0,3564810.0,579900.0,3567370.0
test_0326_r3264_c7930,test,3264,7930,1,493,0,579260.0,3564810.0,581820.0,3567370.0
test_0327_r3264_c8122,test,3264,8122,0,,0,581180.0,3564810.0,583740.0,3567370.0
test_0328_r3264_c8314,test,3264,8314,0,,0,583100.0,3564810.0,585660.0,3567370.0
test_0329_r3264_c8506,test,3264,8506,0,,0,585020.0,3564810.0,587580.0,3567370.0
test_0330_r3264_c8698,test,3264,8698,0,,0,586940.0,3564810.0,589500.0,3567370.0
test_0331_r3264_c8890,test,3264,8890,0,,0,588860.0,3564810.0,591420.0,3567370.0
test_0332_r3264_c9082,test,3264,9082,0,,0,590780.0,3564810.0,593340.0,3567370.0
test_0333_r3264_c9274,test,3264,9274,0,,0,592700.0,3564810.0,595260.0,3567370.0
test_0334_r3264_c9466,test,3264,9466,0,,0,594620.0,3564810.0,597180.0,3567370.0
test_0335_r3264_c9658,test,3264,9658,0,,0,596540.0,3564810.0,599100.0,3567370.0
test_0336_r3264_c9850,test,3264,9850,0,,0,598460.0,3564810.0,601020.0,3567370.0
test_0337_r3264_c10042,test,3264,10042,0,,0,600380.0,3564810.0,602940.0,3567370.0
test_0338_r3264_c10234,test,3264,10234,0,,0,602300.0,3564810.0,604860.0,3567370.0
test_0339_r3264_c10426,test,3264,10426,0,,0,604220.0,3564810.0,606780.0,3567370.0
test_0340_r3264_c10618,test,3264,10618,0,,0,606140.0,3564810.0,608700.0,3567370.0
test_0341_r3264_c10726,test,3264,10726,0,,0,607220.0,3564810.0,609780.0,3567370.0
test_0342_r3456_c7354,test,3456,7354,1,491,1,573500.0,3562890.0,576060.0,3565450.0
test_0343_r3456_c7546,test,3456,7546,0,,0,575420.0,3562890.0,577980.0,3565450.0
test_0344_r3456_c7738,test,3456,7738,1,493,0,577340.0,3562890.0,579900.0,3565450.0
test_0345_r3456_c7930,test,3456,7930,1,493,0,579260.0,3562890.0,581820.0,3565450.0
test_0346_r3456_c8122,test,3456,8122,0,,0,581180.0,3562890.0,583740.0,3565450.0
test_0347_r3456_c8314,test,3456,8314,0,,0,583100.0,3562890.0,585660.0,3565450.0
test_0348_r3456_c8506,test,3456,8506,0,,0,585020.0,3562890.0,587580.0,3565450.0
test_0349_r3456_c8698,test,3456,8698,0,,0,586940.0,3562890.0,589500.0,3565450.0
test_0350_r3456_c8890,test,3456,8890,0,,0,588860.0,3562890.0,591420.0,3565450.0
test_0351_r3456_c9082,test,3456,9082,0,,0,590780.0,3562890.0,593340.0,3565450.0
test_0352_r3456_c9274,test,3456,9274,0,,0,592700.0,3562890.0,595260.0,3565450.0
test_0353_r3456_c9466,test,3456,9466,0,,0,594620.0,3562890.0,597180.0,3565450.0
test_0354_r3456_c9658,test,3456,9658,0,,0,596540.0,3562890.0,599100.0,3565450.0
test_0355_r3456_c9850,test,3456,9850,0,,0,598460.0,3562890.0,601020.0,3565450.0
test_0356_r3456_c10042,test,3456,10042,0,,0,600380.0,3562890.0,602940.0,3565450.0
test_0357_r3456_c10234,test,3456,10234,0,,0,602300.0,3562890.0,604860.0,3565450.0
test_0358_r3456_c10426,test,3456,10426,0,,0,604220.0,3562890.0,606780.0,3565450.0
test_0359_r3456_c10618,test,3456,10618,0,,0,606140.0,3562890.0,608700.0,3565450.0
test_0360_r3456_c10726,test,3456,10726,0,,0,607220.0,3562890.0,609780.0,3565450.0
test_0361_r3648_c7354,test,3648,7354,3,"488,489,490",0,573500.0,3560970.0,576060.0,3563530.0
test_0362_r3648_c7546,test,3648,7546,2,"492,497",0,575420.0,3560970.0,577980.0,3563530.0
test_0363_r3648_c7738,test,3648,7738,0,,0,577340.0,3560970.0,579900.0,3563530.0
test_0364_r3648_c7930,test,3648,7930,0,,0,579260.0,3560970.0,581820.0,3563530.0
test_0365_r3648_c8122,test,3648,8122,0,,0,581180.0,3560970.0,583740.0,3563530.0
test_0366_r3648_c8314,test,3648,8314,0,,0,583100.0,3560970.0,585660.0,3563530.0
test_0367_r3648_c8506,test,3648,8506,0,,0,585020.0,3560970.0,587580.0,3563530.0
test_0368_r3648_c8698,test,3648,8698,0,,0,586940.0,3560970.0,589500.0,3563530.0
test_0369_r3648_c8890,test,3648,8890,0,,0,588860.0,3560970.0,591420.0,3563530.0
test_0370_r3648_c9082,test,3648,9082,0,,0,590780.0,3560970.0,593340.0,3563530.0
test_0371_r3648_c9274,test,3648,9274,0,,0,592700.0,3560970.0,595260.0,3563530.0
test_0372_r3648_c9466,test,3648,9466,0,,0,594620.0,3560970.0,597180.0,3563530.0
test_0373_r3648_c9658,test,3648,9658,0,,0,596540.0,3560970.0,599100.0,3563530.0
test_0374_r3648_c9850,test,3648,9850,0,,0,598460.0,3560970.0,601020.0,3563530.0
test_0375_r3648_c10042,test,3648,10042,0,,0,600380.0,3560970.0,602940.0,3563530.0
test_0376_r3648_c10234,test,3648,10234,0,,0,602300.0,3560970.0,604860.0,3563530.0
test_0377_r3648_c10426,test,3648,10426,0,,0,604220.0,3560970.0,606780.0,3563530.0
test_0378_r3648_c10618,test,3648,10618,0,,0,606140.0,3560970.0,608700.0,3563530.0
test_0379_r3648_c10726,test,3648,10726,0,,0,607220.0,3560970.0,609780.0,3563530.0
test_0380_r3840_c7354,test,3840,7354,1,487,0,573500.0,3559050.0,576060.0,3561610.0
test_0381_r3840_c7546,test,3840,7546,1,492,0,575420.0,3559050.0,577980.0,3561610.0
test_0382_r3840_c7738,test,3840,7738,0,,0,577340.0,3559050.0,579900.0,3561610.0
test_0383_r3840_c7930,test,3840,7930,0,,0,579260.0,3559050.0,581820.0,3561610.0
test_0384_r3840_c8122,test,3840,8122,0,,0,581180.0,3559050.0,583740.0,3561610.0
test_0385_r3840_c8314,test,3840,8314,0,,0,583100.0,3559050.0,585660.0,3561610.0
test_0386_r3840_c8506,test,3840,8506,0,,0,585020.0,3559050.0,587580.0,3561610.0
test_0387_r3840_c8698,test,3840,8698,0,,0,586940.0,3559050.0,589500.0,3561610.0
test_0388_r3840_c8890,test,3840,8890,0,,0,588860.0,3559050.0,591420.0,3561610.0
test_0389_r3840_c9082,test,3840,9082,0,,0,590780.0,3559050.0,593340.0,3561610.0
test_0390_r3840_c9274,test,3840,9274,0,,0,592700.0,3559050.0,595260.0,3561610.0
test_0391_r3840_c9466,test,3840,9466,0,,0,594620.0,3559050.0,597180.0,3561610.0
test_0392_r3840_c9658,test,3840,9658,0,,0,596540.0,3559050.0,599100.0,3561610.0
test_0393_r3840_c9850,test,3840,9850,0,,0,598460.0,3559050.0,601020.0,3561610.0
test_0394_r3840_c10042,test,3840,10042,0,,0,600380.0,3559050.0,602940.0,3561610.0
test_0395_r3840_c10234,test,3840,10234,0,,0,602300.0,3559050.0,604860.0,3561610.0
test_0396_r3840_c10426,test,3840,10426,0,,0,604220.0,3559050.0,606780.0,3561610.0
test_0397_r3840_c10618,test,3840,10618,0,,0,606140.0,3559050.0,608700.0,3561610.0
test_0398_r3840_c10726,test,3840,10726,0,,0,607220.0,3559050.0,609780.0,3561610.0
test_0399_r4032_c7354,test,4032,7354,2,"475,476",0,573500.0,3557130.0,576060.0,3559690.0
test_0400_r4032_c7546,test,4032,7546,1,476,0,575420.0,3557130.0,577980.0,3559690.0
test_0401_r4032_c7738,test,4032,7738,0,,0,577340.0,3557130.0,579900.0,3559690.0
test_0402_r4032_c7930,test,4032,7930,0,,0,579260.0,3557130.0,581820.0,3559690.0
test_0403_r4032_c8122,test,4032,8122,0,,0,581180.0,3557130.0,583740.0,3559690.0
test_0404_r4032_c8314,test,4032,8314,0,,0,583100.0,3557130.0,585660.0,3559690.0
test_0405_r4032_c8506,test,4032,8506,1,494,0,585020.0,3557130.0,587580.0,3559690.0
test_0406_r4032_c8698,test,4032,8698,0,,0,586940.0,3557130.0,589500.0,3559690.0
test_0407_r4032_c8890,test,4032,8890,0,,0,588860.0,3557130.0,591420.0,3559690.0
test_0408_r4032_c9082,test,4032,9082,0,,0,590780.0,3557130.0,593340.0,3559690.0
test_0409_r4032_c9274,test,4032,9274,0,,0,592700.0,3557130.0,595260.0,3559690.0
test_0410_r4032_c9466,test,4032,9466,0,,0,594620.0,3557130.0,597180.0,3559690.0
test_0411_r4032_c9658,test,4032,9658,0,,0,596540.0,3557130.0,599100.0,3559690.0
test_0412_r4032_c9850,test,4032,9850,0,,0,598460.0,3557130.0,601020.0,3559690.0
test_0413_r4032_c10042,test,4032,10042,0,,0,600380.0,3557130.0,602940.0,3559690.0
test_0414_r4032_c10234,test,4032,10234,0,,0,602300.0,3557130.0,604860.0,3559690.0
test_0415_r4032_c10426,test,4032,10426,0,,0,604220.0,3557130.0,606780.0,3559690.0
test_0416_r4032_c10618,test,4032,10618,0,,0,606140.0,3557130.0,608700.0,3559690.0
test_0417_r4032_c10726,test,4032,10726,0,,0,607220.0,3557130.0,609780.0,3559690.0
test_0418_r4224_c7354,test,4224,7354,2,"474,476",0,573500.0,3555210.0,576060.0,3557770.0
test_0419_r4224_c7546,test,4224,7546,2,"476,478",0,575420.0,3555210.0,577980.0,3557770.0
test_0420_r4224_c7738,test,4224,7738,1,478,0,577340.0,3555210.0,579900.0,3557770.0
test_0421_r4224_c7930,test,4224,7930,0,,0,579260.0,3555210.0,581820.0,3557770.0
test_0422_r4224_c8122,test,4224,8122,0,,0,581180.0,3555210.0,583740.0,3557770.0
test_0423_r4224_c8314,test,4224,8314,0,,0,583100.0,3555210.0,585660.0,3557770.0
test_0424_r4224_c8506,test,4224,8506,0,,0,585020.0,3555210.0,587580.0,3557770.0
test_0425_r4224_c8698,test,4224,8698,0,,0,586940.0,3555210.0,589500.0,3557770.0
test_0426_r4224_c8890,test,4224,8890,0,,0,588860.0,3555210.0,591420.0,3557770.0
test_0427_r4224_c9082,test,4224,9082,0,,0,590780.0,3555210.0,593340.0,3557770.0
test_0428_r4224_c9274,test,4224,9274,0,,0,592700.0,3555210.0,595260.0,3557770.0
test_0429_r4224_c9466,test,4224,9466,0,,0,594620.0,3555210.0,597180.0,3557770.0
test_0430_r4224_c9658,test,4224,9658,0,,0,596540.0,3555210.0,599100.0,3557770.0
test_0431_r4224_c9850,test,4224,9850,0,,0,598460.0,3555210.0,601020.0,3557770.0
test_0432_r4224_c10042,test,4224,10042,0,,0,600380.0,3555210.0,602940.0,3557770.0
test_0433_r4224_c10234,test,4224,10234,0,,0,602300.0,3555210.0,604860.0,3557770.0
test_0434_r4224_c10426,test,4224,10426,0,,0,604220.0,3555210.0,606780.0,3557770.0
test_0435_r4224_c10618,test,4224,10618,0,,0,606140.0,3555210.0,608700.0,3557770.0
test_0436_r4224_c10726,test,4224,10726,0,,0,607220.0,3555210.0,609780.0,3557770.0
test_0437_r4416_c7354,test,4416,7354,2,"472,473",0,573500.0,3553290.0,576060.0,3555850.0
test_0438_r4416_c7546,test,4416,7546,1,477,0,575420.0,3553290.0,577980.0,3555850.0
test_0439_r4416_c7738,test,4416,7738,0,,0,577340.0,3553290.0,579900.0,3555850.0
test_0440_r4416_c7930,test,4416,7930,0,,0,579260.0,3553290.0,581820.0,3555850.0
test_0441_r4416_c8122,test,4416,8122,0,,0,581180.0,3553290.0,583740.0,3555850.0
test_0442_r4416_c8314,test,4416,8314,0,,0,583100.0,3553290.0,585660.0,3555850.0
test_0443_r4416_c8506,test,4416,8506,0,,0,585020.0,3553290.0,587580.0,3555850.0
test_0444_r4416_c8698,test,4416,8698,0,,0,586940.0,3553290.0,589500.0,3555850.0
test_0445_r4416_c8890,test,4416,8890,0,,0,588860.0,3553290.0,591420.0,3555850.0
test_0446_r4416_c9082,test,4416,9082,0,,0,590780.0,3553290.0,593340.0,3555850.0
test_0447_r4416_c9274,test,4416,9274,0,,0,592700.0,3553290.0,595260.0,3555850.0
test_0448_r4416_c9466,test,4416,9466,0,,0,594620.0,3553290.0,597180.0,3555850.0
test_0449_r4416_c9658,test,4416,9658,0,,0,596540.0,3553290.0,599100.0,3555850.0
test_0450_r4416_c9850,test,4416,9850,0,,0,598460.0,3553290.0,601020.0,3555850.0
test_0451_r4416_c10042,test,4416,10042,0,,0,600380.0,3553290.0,602940.0,3555850.0
test_0452_r4416_c10234,test,4416,10234,0,,0,602300.0,3553290.0,604860.0,3555850.0
test_0453_r4416_c10426,test,4416,10426,0,,0,604220.0,3553290.0,606780.0,3555850.0
test_0454_r4416_c10618,test,4416,10618,0,,0,606140.0,3553290.0,608700.0,3555850.0
test_0455_r4416_c10726,test,4416,10726,0,,0,607220.0,3553290.0,609780.0,3555850.0
test_0456_r4608_c7354,test,4608,7354,0,,0,573500.0,3551370.0,576060.0,3553930.0
test_0457_r4608_c7546,test,4608,7546,1,477,0,575420.0,3551370.0,577980.0,3553930.0
test_0458_r4608_c7738,test,4608,7738,0,,0,577340.0,3551370.0,579900.0,3553930.0
test_0459_r4608_c7930,test,4608,7930,0,,0,579260.0,3551370.0,581820.0,3553930.0
test_0460_r4608_c8122,test,4608,8122,0,,0,581180.0,3551370.0,583740.0,3553930.0
test_0461_r4608_c8314,test,4608,8314,0,,0,583100.0,3551370.0,585660.0,3553930.0
test_0462_r4608_c8506,test,4608,8506,0,,0,585020.0,3551370.0,587580.0,3553930.0
test_0463_r4608_c8698,test,4608,8698,0,,0,586940.0,3551370.0,589500.0,3553930.0
test_0464_r4608_c8890,test,4608,8890,0,,0,588860.0,3551370.0,591420.0,3553930.0
test_0465_r4608_c9082,test,4608,9082,0,,0,590780.0,3551370.0,593340.0,3553930.0
test_0466_r4608_c9274,test,4608,9274,0,,0,592700.0,3551370.0,595260.0,3553930.0
test_0467_r4608_c9466,test,4608,9466,0,,0,594620.0,3551370.0,597180.0,3553930.0
test_0468_r4608_c9658,test,4608,9658,0,,0,596540.0,3551370.0,599100.0,3553930.0
test_0469_r4608_c9850,test,4608,9850,0,,0,598460.0,3551370.0,601020.0,3553930.0
test_0470_r4608_c10042,test,4608,10042,0,,0,600380.0,3551370.0,602940.0,3553930.0
test_0471_r4608_c10234,test,4608,10234,0,,0,602300.0,3551370.0,604860.0,3553930.0
test_0472_r4608_c10426,test,4608,10426,0,,0,604220.0,3551370.0,606780.0,3553930.0
test_0473_r4608_c10618,test,4608,10618,0,,0,606140.0,3551370.0,608700.0,3553930.0
test_0474_r4608_c10726,test,4608,10726,0,,0,607220.0,3551370.0,609780.0,3553930.0
test_0475_r4800_c7354,test,4800,7354,0,,0,573500.0,3549450.0,576060.0,3552010.0
test_0476_r4800_c7546,test,4800,7546,0,,0,575420.0,3549450.0,577980.0,3552010.0
test_0477_r4800_c7738,test,4800,7738,0,,0,577340.0,3549450.0,579900.0,3552010.0
test_0478_r4800_c7930,test,4800,7930,0,,0,579260.0,3549450.0,581820.0,3552010.0
test_0479_r4800_c8122,test,4800,8122,0,,0,581180.0,3549450.0,583740.0,3552010.0
test_0480_r4800_c8314,test,4800,8314,0,,0,583100.0,3549450.0,585660.0,3552010.0
test_0481_r4800_c8506,test,4800,8506,0,,0,585020.0,3549450.0,587580.0,3552010.0
test_0482_r4800_c8698,test,4800,8698,1,495,0,586940.0,3549450.0,589500.0,3552010.0
test_0483_r4800_c8890,test,4800,8890,0,,0,588860.0,3549450.0,591420.0,3552010.0
test_0484_r4800_c9082,test,4800,9082,0,,0,590780.0,3549450.0,593340.0,3552010.0
test_0485_r4800_c9274,test,4800,9274,0,,0,592700.0,3549450.0,595260.0,3552010.0
test_0486_r4800_c9466,test,4800,9466,0,,0,594620.0,3549450.0,597180.0,3552010.0
